case_id,track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1.0,5,17,1700,car,944.862,1026.573,0.0,0.0,-2.99,4.68,2.01
1.0,6,17,1700,car,952.214,1027.434,0.0,0.0,-2.999,3.97,1.91
1.0,7,17,1700,car,961.918,1029.405,-1.881,-0.466,-2.899,4.86,2.06
1.0,9,17,1700,car,971.571,1008.421,3.062,-1.325,-0.408,4.89,1.99
1.0,10,17,1700,car,975.482,1026.045,-1.359,-4.802,-1.847,4.58,1.88
1.0,11,17,1700,car,958.789,1012.952,1.901,-0.672,2.802,4.06,1.77
1.0,12,17,1700,car,949.651,1013.71,3.119,-0.073,-0.023,4.39,1.85
1.0,1,18,1800,pedestrian/bicycle,1047.495,1022.659,-6.084,1.33,,,
1.0,2,18,1800,pedestrian/bicycle,971.974,1017.02,-0.063,1.507,,,
1.0,3,18,1800,car,929.17,1025.18,-1.102,-0.052,-3.095,4.75,1.91
1.0,4,18,1800,car,938.064,1025.752,0.0,0.0,-3.045,4.27,1.9
1.0,5,18,1800,car,944.862,1026.573,0.0,0.0,-2.99,4.68,2.01
1.0,6,18,1800,car,952.214,1027.434,0.0,0.0,-2.999,3.97,1.91
1.0,7,18,1800,car,961.729,1029.362,-1.73,-0.425,-2.901,4.86,2.06
1.0,9,18,1800,car,971.874,1008.281,3.117,-1.369,-0.414,4.89,1.99
1.0,10,18,1800,car,975.376,1025.557,-1.251,-4.813,-1.825,4.58,1.88
1.0,11,18,1800,car,958.985,1012.905,1.817,-0.6759999999999999,2.785,4.06,1.77
1.0,12,18,1800,car,949.963,1013.695,3.036,-0.086,-0.0279999999999999,4.39,1.85
1.0,1,19,1900,pedestrian/bicycle,1046.887,1022.792,-6.072,1.327,,,
1.0,2,19,1900,pedestrian/bicycle,971.969,1017.171,-0.054,1.512,,,
1.0,3,19,1900,car,929.06,1025.174,-1.204,-0.057,-3.094,4.75,1.91
1.0,4,19,1900,car,938.064,1025.752,0.0,0.0,-3.045,4.27,1.9
1.0,5,19,1900,car,944.862,1026.573,0.0,0.0,-2.99,4.68,2.01
1.0,6,19,1900,car,952.214,1027.434,0.0,0.0,-2.999,3.97,1.91
1.0,7,19,1900,car,961.555,1029.322,-1.5830000000000002,-0.385,-2.903,4.86,2.06
1.0,9,19,1900,car,972.182,1008.137,3.17,-1.413,-0.419,4.89,1.99
1.0,10,19,1900,car,975.282,1025.068,-1.143,-4.825,-1.803,4.58,1.88
1.0,11,19,1900,car,959.173,1012.858,1.737,-0.68,2.769,4.06,1.77
1.0,12,19,1900,car,950.266,1013.679,2.946,-0.099,-0.034,4.39,1.85
1.0,1,20,2000,pedestrian/bicycle,1046.281,1022.925,-6.051,1.325,,,
1.0,2,20,2000,pedestrian/bicycle,971.964,1017.322,-0.042,1.518,,,
1.0,3,20,2000,car,928.939,1025.167,-1.3130000000000002,-0.063,-3.094,4.75,1.91
1.0,4,20,2000,car,938.064,1025.752,0.0,0.0,-3.045,4.27,1.9
1.0,5,20,2000,car,944.862,1026.573,0.0,0.0,-2.99,4.68,2.01
1.0,6,20,2000,car,952.214,1027.434,0.0,0.0,-2.999,3.97,1.91
1.0,7,20,2000,car,961.396,1029.287,-1.44,-0.348,-2.905,4.86,2.06
1.0,9,20,2000,car,972.496,1007.989,3.221,-1.4580000000000002,-0.425,4.89,1.99
1.0,10,20,2000,car,975.198,1024.579,-1.036,-4.839,-1.7819999999999998,4.58,1.88
1.0,11,20,2000,car,959.354,1012.811,1.663,-0.6829999999999999,2.752,4.06,1.77
1.0,12,20,2000,car,950.561,1013.661,2.85,-0.111,-0.039,4.39,1.85
1.0,1,21,2100,pedestrian/bicycle,1045.677,1023.058,-6.022,1.329,,,
1.0,2,21,2100,pedestrian/bicycle,971.96,1017.474,-0.029,1.523,,,
1.0,3,21,2100,car,928.808,1025.16,-1.429,-0.069,-3.093,4.75,1.91
1.0,4,21,2100,car,938.064,1025.752,0.0,0.0,-3.045,4.27,1.9
1.0,5,21,2100,car,944.862,1026.573,0.0,0.0,-2.99,4.68,2.01
1.0,6,21,2100,car,952.214,1027.434,0.0,0.0,-2.999,3.97,1.91
1.0,7,21,2100,car,961.251,1029.255,-1.304,-0.312,-2.906,4.86,2.06
1.0,9,21,2100,car,972.815,1007.835,3.272,-1.504,-0.431,4.89,1.99
1.0,10,21,2100,car,975.126,1024.09,-0.929,-4.855,-1.76,4.58,1.88
1.0,11,21,2100,car,959.527,1012.763,1.595,-0.6859999999999999,2.735,4.06,1.77
1.0,12,21,2100,car,950.845,1013.642,2.748,-0.122,-0.044,4.39,1.85
1.0,1,22,2200,pedestrian/bicycle,1045.076,1023.191,-5.993,1.341,,,
1.0,2,22,2200,pedestrian/bicycle,971.958,1017.627,-0.014,1.526,,,
1.0,3,22,2200,car,928.665,1025.152,-1.55,-0.076,-3.093,4.75,1.91
1.0,4,22,2200,car,938.064,1025.752,0.0,0.0,-3.045,4.27,1.9
1.0,5,22,2200,car,944.862,1026.573,0.0,0.0,-2.99,4.68,2.01
1.0,6,22,2200,car,952.214,1027.434,0.0,0.0,-2.999,3.97,1.91
1.0,7,22,2200,car,961.121,1029.226,-1.1740000000000002,-0.2789999999999999,-2.908,4.86,2.06
1.0,9,22,2200,car,973.138,1007.677,3.321,-1.551,-0.437,4.89,1.99
1.0,10,22,2200,car,975.064,1023.599,-0.8220000000000001,-4.874,-1.7380000000000002,4.58,1.88
1.0,11,22,2200,car,959.694,1012.714,1.536,-0.691,2.719,4.06,1.77
1.0,12,22,2200,car,951.12,1013.621,2.643,-0.132,-0.05,4.39,1.85
1.0,1,23,2300,pedestrian/bicycle,1044.478,1023.326,-5.97,1.358,,,
1.0,2,23,2300,pedestrian/bicycle,971.957,1017.78,0.002,1.53,,,
1.0,3,23,2300,car,928.51,1025.143,-1.675,-0.083,-3.092,4.75,1.91
1.0,4,23,2300,car,938.064,1025.752,0.0,0.0,-3.045,4.27,1.9
1.0,5,23,2300,car,944.862,1026.573,0.0,0.0,-2.99,4.68,2.01
1.0,6,23,2300,car,952.214,1027.434,0.0,0.0,-2.999,3.97,1.91
1.0,7,23,2300,car,961.003,1029.2,-1.052,-0.249,-2.909,4.86,2.06
1.0,9,23,2300,car,973.466,1007.513,3.369,-1.6,-0.4429999999999999,4.89,1.99
1.0,10,23,2300,car,975.013,1023.108,-0.716,-4.895,-1.716,4.58,1.88
1.0,11,23,2300,car,959.855,1012.664,1.485,-0.6970000000000001,2.7030000000000003,4.06,1.77
1.0,12,23,2300,car,951.384,1013.599,2.5340000000000003,-0.141,-0.0559999999999999,4.39,1.85
1.0,13,23,2300,car,1063.704,1016.808,-5.739,1.452,2.894,4.54,2.01
1.0,1,24,2400,pedestrian/bicycle,1043.882,1023.463,-5.955,1.379,,,
1.0,2,24,2400,pedestrian/bicycle,971.959,1017.933,0.02,1.533,,,
1.0,3,24,2400,car,928.343,1025.134,-1.802,-0.09,-3.092,4.75,1.91
1.0,4,24,2400,car,938.064,1025.752,0.0,0.0,-3.045,4.27,1.9
1.0,5,24,2400,car,944.862,1026.573,0.0,0.0,-2.99,4.68,2.01
1.0,6,24,2400,car,952.214,1027.434,0.0,0.0,-2.999,3.97,1.91
1.0,7,24,2400,car,960.897,1029.178,-0.938,-0.22,-2.911,4.86,2.06
1.0,9,24,2400,car,973.799,1007.345,3.415,-1.65,-0.45,4.89,1.99
1.0,10,24,2400,car,974.974,1022.615,-0.608,-4.918,-1.694,4.58,1.88
1.0,11,24,2400,car,960.012,1012.614,1.444,-0.706,2.687,4.06,1.77
1.0,12,24,2400,car,951.637,1013.577,2.422,-0.148,-0.061,4.39,1.85
1.0,13,24,2400,car,1063.13,1016.953,-5.739,1.45,2.894,4.54,2.01
1.0,1,25,2500,pedestrian/bicycle,1043.287,1023.602,-5.948,1.404,,,
1.0,2,25,2500,pedestrian/bicycle,971.961,1018.086,0.036,1.533,,,
1.0,3,25,2500,car,928.162,1025.124,-1.929,-0.0969999999999999,-3.091,4.75,1.91
1.0,4,25,2500,car,938.064,1025.752,0.0,0.0,-3.045,4.27,1.9
1.0,5,25,2500,car,944.862,1026.573,0.0,0.0,-2.99,4.68,2.01
1.0,6,25,2500,car,952.214,1027.434,0.0,0.0,-2.999,3.97,1.91
1.0,7,25,2500,car,960.803,1029.158,-0.833,-0.195,-2.912,4.86,2.06
1.0,9,25,2500,car,974.136,1007.171,3.458,-1.7,-0.457,4.89,1.99
1.0,10,25,2500,car,974.945,1022.12,-0.499,-4.9430000000000005,-1.671,4.58,1.88
1.0,11,25,2500,car,960.164,1012.562,1.412,-0.718,2.6710000000000003,4.06,1.77
1.0,12,25,2500,car,951.878,1013.553,2.31,-0.154,-0.067,4.39,1.85
1.0,13,25,2500,car,1062.556,1017.097,-5.733,1.4469999999999998,2.894,4.54,2.01
1.0,1,26,2600,pedestrian/bicycle,1042.692,1023.744,-5.948,1.431,,,
1.0,2,26,2600,pedestrian/bicycle,971.966,1018.239,0.051,1.529,,,
1.0,3,26,2600,car,927.97,1025.113,-2.0540000000000003,-0.104,-3.091,4.75,1.91
1.0,4,26,2600,car,938.064,1025.752,0.0,0.0,-3.045,4.27,1.9
1.0,5,26,2600,car,944.862,1026.573,0.0,0.0,-2.99,4.68,2.01
1.0,6,26,2600,car,952.214,1027.434,0.0,0.0,-2.999,3.97,1.91
1.0,7,26,2600,car,960.719,1029.14,-0.737,-0.171,-2.9130000000000003,4.86,2.06
1.0,9,26,2600,car,974.477,1006.991,3.497,-1.751,-0.4639999999999999,4.89,1.99
1.0,10,26,2600,car,974.928,1021.623,-0.389,-4.968999999999999,-1.649,4.58,1.88
1.0,11,26,2600,car,960.314,1012.509,1.39,-0.7340000000000001,2.656,4.06,1.77
1.0,12,26,2600,car,952.109,1013.53,2.199,-0.159,-0.072,4.39,1.85
1.0,13,26,2600,car,1061.982,1017.242,-5.718999999999999,1.442,2.895,4.54,2.01
1.0,14,26,2600,car,924.473,1013.041,9.075,0.256,0.0279999999999999,4.56,1.92
1.0,1,27,2700,pedestrian/bicycle,1042.097,1023.888,-5.95,1.461,,,
1.0,2,27,2700,pedestrian/bicycle,971.971,1018.392,0.062,1.522,,,
1.0,3,27,2700,car,927.764,1025.102,-2.174,-0.111,-3.09,4.75,1.91
1.0,4,27,2700,car,938.064,1025.752,0.0,0.0,-3.045,4.27,1.9
1.0,5,27,2700,car,944.862,1026.573,0.0,0.0,-2.99,4.68,2.01
1.0,6,27,2700,car,952.214,1027.434,0.0,0.0,-2.999,3.97,1.91
1.0,7,27,2700,car,960.645,1029.124,-0.65,-0.151,-2.914,4.86,2.06
1.0,9,27,2700,car,974.821,1006.806,3.531,-1.803,-0.472,4.89,1.99
1.0,10,27,2700,car,974.922,1021.125,-0.275,-4.995,-1.626,4.58,1.88
1.0,11,27,2700,car,960.462,1012.454,1.3769999999999998,-0.754,2.641,4.06,1.77
1.0,12,27,2700,car,952.328,1013.506,2.09,-0.162,-0.077,4.39,1.85
1.0,13,27,2700,car,1061.41,1017.385,-5.7,1.435,2.895,4.54,2.01
1.0,14,27,2700,car,925.38,1013.068,9.072,0.264,0.0289999999999999,4.56,1.92
1.0,1,28,2800,pedestrian/bicycle,1041.502,1024.036,-5.956,1.489,,,
1.0,2,28,2800,pedestrian/bicycle,971.978,1018.544,0.071,1.514,,,
1.0,3,28,2800,car,927.547,1025.09,-2.286,-0.118,-3.09,4.75,1.91
