case_id,track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1.0,10,7,700,car,1020.367,1004.071,-0.469,-0.817,-2.091,4.96,1.98
1.0,11,7,700,car,974.237,995.231,11.145,-2.031,-0.18,4.69,1.85
1.0,12,7,700,car,1025.051,990.756,-4.8,0.904,2.955,4.38,1.85
1.0,13,7,700,car,946.716,998.476,11.407,-2.834,-0.243,4.73,1.83
1.0,1,8,800,car,960.052,1001.803,-10.216,1.924,2.955,4.78,1.8
1.0,2,8,800,car,992.366,1006.576,-0.039,-0.331,-1.688,5.1,2.1
1.0,3,8,800,car,1028.709,1006.59,-0.076,-0.322,-1.804,4.68,2.06
1.0,4,8,800,car,992.417,975.302,0.0,0.0,1.635,4.42,1.79
1.0,5,8,800,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
1.0,6,8,800,car,992.824,980.94,0.0,0.0,1.392,4.39,1.69
1.0,7,8,800,car,987.12,969.903,1.92,-8.483,-1.348,4.58,1.81
1.0,8,8,800,car,1005.246,989.184,10.953,-1.947,-0.176,4.07,1.71
1.0,9,8,800,car,990.859,996.818,-8.865,1.678,2.955,5.08,1.87
1.0,10,8,800,car,1020.318,1003.991,-0.402,-0.698,-2.093,4.96,1.98
1.0,11,8,800,car,975.351,995.028,11.196,-2.034,-0.18,4.69,1.85
1.0,12,8,800,car,1024.572,990.849,-4.832,0.918,2.954,4.38,1.85
1.0,13,8,800,car,947.857,998.195,11.388,-2.816,-0.242,4.73,1.83
1.0,1,9,900,car,959.03,1001.994,-10.295,1.931,2.956,4.78,1.8
1.0,2,9,900,car,992.365,1006.543,-0.036,-0.309,-1.686,5.1,2.1
1.0,3,9,900,car,1028.702,1006.558,-0.078,-0.33,-1.803,4.68,2.06
1.0,4,9,900,car,992.417,975.302,0.0,0.0,1.635,4.42,1.79
1.0,5,9,900,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
1.0,6,9,900,car,992.824,980.94,0.0,0.0,1.392,4.39,1.69
1.0,7,9,900,car,987.307,969.053,1.89,-8.51,-1.352,4.58,1.81
1.0,8,9,900,car,1006.342,988.992,10.987,-1.933,-0.174,4.07,1.71
1.0,9,9,900,car,989.972,996.986,-8.931,1.689,2.955,5.08,1.87
1.0,10,9,900,car,1020.275,1003.923,-0.339,-0.587,-2.095,4.96,1.98
1.0,11,9,900,car,976.471,994.826,11.243,-2.037,-0.179,4.69,1.85
1.0,12,9,900,car,1024.089,990.943,-4.868,0.933,2.952,4.38,1.85
1.0,13,9,900,car,948.996,997.915,11.373,-2.798,-0.241,4.73,1.83
1.0,1,10,1000,car,958.0,1002.186,-10.373,1.937,2.957,4.78,1.8
1.0,2,10,1000,car,992.364,1006.512,-0.033,-0.29,-1.685,5.1,2.1
1.0,3,10,1000,car,1028.694,1006.525,-0.08,-0.339,-1.803,4.68,2.06
1.0,4,10,1000,car,992.417,975.302,0.0,0.0,1.635,4.42,1.79
1.0,5,10,1000,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
1.0,6,10,1000,car,992.824,980.94,0.0,0.0,1.392,4.39,1.69
1.0,7,10,1000,car,987.49,968.201,1.86,-8.525,-1.356,4.58,1.81
1.0,8,10,1000,car,1007.441,988.801,11.024,-1.92,-0.172,4.07,1.71
1.0,9,10,1000,car,989.079,997.155,-8.99,1.699,2.955,5.08,1.87
1.0,10,10,1000,car,1020.239,1003.865,-0.282,-0.485,-2.097,4.96,1.98
1.0,11,10,1000,car,977.595,994.623,11.287,-2.039,-0.179,4.69,1.85
1.0,12,10,1000,car,1023.602,991.038,-4.906,0.948,2.951,4.38,1.85
1.0,13,10,1000,car,950.134,997.637,11.362,-2.778,-0.24,4.73,1.83
1.0,1,11,1100,car,956.962,1002.379,-10.451,1.942,2.958,4.78,1.8
1.0,2,11,1100,car,992.363,1006.483,-0.031,-0.273,-1.683,5.1,2.1
1.0,3,11,1100,car,1028.687,1006.491,-0.082,-0.349,-1.803,4.68,2.06
1.0,4,11,1100,car,992.417,975.302,0.0,0.0,1.635,4.42,1.79
1.0,5,11,1100,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
1.0,6,11,1100,car,992.824,980.94,0.0,0.0,1.392,4.39,1.69
1.0,7,11,1100,car,987.671,967.347,1.829,-8.531,-1.36,4.58,1.81
1.0,8,11,1100,car,1008.543,988.61,11.064,-1.908,-0.171,4.07,1.71
1.0,9,11,1100,car,988.18,997.324,-9.045,1.708,2.955,5.08,1.87
1.0,10,11,1100,car,1020.209,1003.818,-0.229,-0.393,-2.098,4.96,1.98
1.0,11,11,1100,car,978.724,994.419,11.326,-2.041,-0.178,4.69,1.85
1.0,12,11,1100,car,1023.112,991.134,-4.946,0.962,2.949,4.38,1.85
1.0,13,11,1100,car,951.271,997.361,11.354,-2.757,-0.238,4.73,1.83
1.0,1,12,1200,car,955.917,1002.572,-10.53,1.947,2.959,4.78,1.8
1.0,2,12,1200,car,992.362,1006.455,-0.029,-0.258,-1.682,5.1,2.1
1.0,3,12,1200,car,1028.679,1006.456,-0.085,-0.359,-1.802,4.68,2.06
1.0,4,12,1200,car,992.417,975.302,0.0,0.0,1.635,4.42,1.79
1.0,5,12,1200,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
1.0,6,12,1200,car,992.824,980.94,0.0,0.0,1.392,4.39,1.69
1.0,8,12,1200,car,1009.65,988.421,11.107,-1.899,-0.169,4.07,1.71
1.0,9,12,1200,car,987.276,997.495,-9.094,1.714,2.955,5.08,1.87
1.0,10,12,1200,car,1020.185,1003.779,-0.183,-0.313,-2.1,4.96,1.98
1.0,11,12,1200,car,979.857,994.216,11.36,-2.043,-0.178,4.69,1.85
1.0,12,12,1200,car,1022.618,991.232,-4.987,0.976,2.948,4.38,1.85
1.0,13,12,1200,car,952.407,997.088,11.35,-2.736,-0.237,4.73,1.83
1.0,1,13,1300,car,954.864,1002.765,-10.609,1.952,2.96,4.78,1.8
1.0,2,13,1300,car,992.361,1006.429,-0.027,-0.245,-1.681,5.1,2.1
1.0,3,13,1300,car,1028.671,1006.42,-0.087,-0.37,-1.802,4.68,2.06
1.0,4,13,1300,car,992.417,975.302,0.0,0.0,1.635,4.42,1.79
1.0,5,13,1300,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
1.0,6,13,1300,car,992.824,980.94,0.0,0.0,1.392,4.39,1.69
1.0,8,13,1300,car,1010.761,988.233,11.152,-1.892,-0.168,4.07,1.71
1.0,9,13,1300,car,986.366,997.666,-9.138,1.719,2.956,5.08,1.87
1.0,10,13,1300,car,1020.165,1003.749,-0.144,-0.245,-2.101,4.96,1.98
1.0,11,13,1300,car,980.993,994.012,11.391,-2.045,-0.178,4.69,1.85
1.0,12,13,1300,car,1022.119,991.331,-5.03,0.989,2.947,4.38,1.85
1.0,13,13,1300,car,953.542,996.817,11.349,-2.715,-0.235,4.73,1.83
1.0,1,14,1400,car,953.803,1002.959,-10.688,1.957,2.96,4.78,1.8
1.0,2,14,1400,car,992.361,1006.405,-0.026,-0.235,-1.679,5.1,2.1
1.0,3,14,1400,car,1028.663,1006.382,-0.09,-0.381,-1.802,4.68,2.06
1.0,4,14,1400,car,992.417,975.302,0.0,0.0,1.635,4.42,1.79
1.0,5,14,1400,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
1.0,6,14,1400,car,992.824,980.94,0.0,0.0,1.392,4.39,1.69
1.0,8,14,1400,car,1011.876,988.045,11.2,-1.888,-0.167,4.07,1.71
1.0,9,14,1400,car,985.452,997.837,-9.178,1.723,2.956,5.08,1.87
1.0,10,14,1400,car,1020.149,1003.725,-0.111,-0.188,-2.102,4.96,1.98
1.0,11,14,1400,car,982.132,993.808,11.417,-2.047,-0.177,4.69,1.85
1.0,12,14,1400,car,1021.616,991.431,-5.075,1.002,2.947,4.38,1.85
1.0,13,14,1400,car,954.678,996.548,11.351,-2.695,-0.233,4.73,1.83
1.0,1,15,1500,car,952.734,1003.153,-10.766,1.962,2.961,4.78,1.8
1.0,2,15,1500,car,992.36,1006.381,-0.024,-0.227,-1.678,5.1,2.1
1.0,3,15,1500,car,1028.654,1006.344,-0.092,-0.391,-1.801,4.68,2.06
1.0,4,15,1500,car,992.417,975.302,0.0,0.0,1.635,4.42,1.79
1.0,5,15,1500,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
1.0,6,15,1500,car,992.824,980.94,0.0,0.0,1.392,4.39,1.69
1.0,8,15,1500,car,1012.996,987.857,11.249,-1.888,-0.166,4.07,1.71
1.0,9,15,1500,car,984.534,998.008,-9.212,1.725,2.957,5.08,1.87
1.0,10,15,1500,car,1020.137,1003.707,-0.084,-0.142,-2.103,4.96,1.98
1.0,11,15,1500,car,983.274,993.603,11.441,-2.05,-0.177,4.69,1.85
1.0,12,15,1500,car,1021.109,991.531,-5.124,1.014,2.946,4.38,1.85
1.0,13,15,1500,car,955.814,996.281,11.354,-2.676,-0.231,4.73,1.83
1.0,1,16,1600,car,951.657,1003.348,-10.844,1.967,2.962,4.78,1.8
1.0,2,16,1600,car,992.359,1006.358,-0.024,-0.221,-1.677,5.1,2.1
1.0,3,16,1600,car,1028.645,1006.305,-0.094,-0.401,-1.801,4.68,2.06
1.0,4,16,1600,car,992.417,975.302,0.0,0.0,1.635,4.42,1.79
1.0,5,16,1600,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
1.0,6,16,1600,car,992.824,980.94,0.0,0.0,1.392,4.39,1.69
1.0,8,16,1600,car,1014.121,987.669,11.298,-1.89,-0.166,4.07,1.71
1.0,9,16,1600,car,983.613,998.18,-9.243,1.725,2.957,5.08,1.87
1.0,10,16,1600,car,1020.119,1003.682,0.0,0.0,-2.103,4.96,1.98
1.0,11,16,1600,car,984.418,993.398,11.462,-2.053,-0.177,4.69,1.85
1.0,12,16,1600,car,1020.597,991.633,-5.177,1.026,2.946,4.38,1.85
1.0,13,16,1600,car,956.949,996.015,11.358,-2.658,-0.23,4.73,1.83
1.0,1,17,1700,car,950.572,1003.544,-10.919,1.973,2.963,4.78,1.8
1.0,2,17,1700,car,992.359,1006.336,-0.023,-0.217,-1.676,5.1,2.1
1.0,3,17,1700,car,1028.636,1006.265,-0.096,-0.409,-1.801,4.68,2.06
1.0,4,17,1700,car,992.417,975.302,0.0,0.0,1.635,4.42,1.79
1.0,5,17,1700,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
1.0,6,17,1700,car,992.824,980.94,0.0,0.0,1.392,4.39,1.69
1.0,8,17,1700,car,1015.251,987.48,11.346,-1.896,-0.166,4.07,1.71
1.0,9,17,1700,car,982.688,998.352,-9.268,1.724,2.958,5.08,1.87
1.0,10,17,1700,car,1020.119,1003.682,0.0,0.0,-2.104,4.96,1.98
1.0,11,17,1700,car,985.564,993.193,11.482,-2.057,-0.177,4.69,1.85
1.0,12,17,1700,car,1020.079,991.736,-5.235,1.038,2.946,4.38,1.85
1.0,13,17,1700,car,958.086,995.752,11.362,-2.641,-0.228,4.73,1.83
1.0,1,18,1800,car,949.48,1003.74,-10.992,1.978,2.964,4.78,1.8
1.0,2,18,1800,car,992.359,1006.314,-0.022,-0.214,-1.675,5.1,2.1
1.0,3,18,1800,car,1028.626,1006.224,-0.097,-0.415,-1.801,4.68,2.06
1.0,4,18,1800,car,992.417,975.302,0.0,0.0,1.635,4.42,1.79
1.0,5,18,1800,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
1.0,6,18,1800,car,992.824,980.94,0.0,0.0,1.392,4.39,1.69
1.0,8,18,1800,car,1016.386,987.291,11.392,-1.905,-0.166,4.07,1.71
1.0,9,18,1800,car,981.761,998.523,-9.29,1.722,2.958,5.08,1.87
1.0,10,18,1800,car,1020.119,1003.682,0.0,0.0,-2.105,4.96,1.98
1.0,11,18,1800,car,986.712,992.987,11.501,-2.061,-0.177,4.69,1.85
1.0,12,18,1800,car,1019.556,991.84,-5.3,1.051,2.946,4.38,1.85
1.0,13,18,1800,car,959.222,995.489,11.364,-2.626,-0.227,4.73,1.83
1.0,1,19,1900,car,948.381,1003.937,-11.062,1.984,2.964,4.78,1.8
1.0,2,19,1900,car,992.358,1006.293,-0.022,-0.213,-1.674,5.1,2.1
1.0,3,19,1900,car,1028.617,1006.182,-0.099,-0.42,-1.801,4.68,2.06
1.0,4,19,1900,car,992.417,975.302,0.0,0.0,1.635,4.42,1.79
1.0,5,19,1900,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
1.0,6,19,1900,car,992.824,980.94,0.0,0.0,1.392,4.39,1.69
1.0,8,19,1900,car,1017.525,987.1,11.436,-1.916,-0.166,4.07,1.71
1.0,9,19,1900,car,980.832,998.694,-9.308,1.72,2.959,5.08,1.87
1.0,10,19,1900,car,1020.119,1003.682,0.0,0.0,-2.105,4.96,1.98
1.0,11,19,1900,car,987.862,992.781,11.519,-2.066,-0.178,4.69,1.85
1.0,12,19,1900,car,1019.025,991.945,-5.372,1.064,2.946,4.38,1.85
1.0,13,19,1900,car,960.359,995.228,11.365,-2.613,-0.226,4.73,1.83
1.0,1,20,2000,car,947.275,1004.135,-11.126,1.989,2.965,4.78,1.8
1.0,2,20,2000,car,992.358,1006.271,-0.022,-0.212,-1.672,5.1,2.1
1.0,3,20,2000,car,1028.607,1006.14,-0.099,-0.424,-1.801,4.68,2.06
1.0,4,20,2000,car,992.417,975.302,0.0,0.0,1.635,4.42,1.79
1.0,5,20,2000,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
1.0,6,20,2000,car,992.824,980.94,0.0,0.0,1.392,4.39,1.69
1.0,8,20,2000,car,1018.669,986.908,11.477,-1.929,-0.166,4.07,1.71
1.0,9,20,2000,car,979.901,998.865,-9.322,1.716,2.96,5.08,1.87
1.0,10,20,2000,car,1020.119,1003.682,0.0,0.0,-2.105,4.96,1.98
1.0,11,20,2000,car,989.014,992.574,11.536,-2.072,-0.178,4.69,1.85
1.0,12,20,2000,car,1018.488,992.051,-5.45,1.078,2.946,4.38,1.85
1.0,13,20,2000,car,961.496,994.968,11.363,-2.601,-0.225,4.73,1.83
1.0,1,21,2100,car,946.162,1004.333,-11.186,1.995,2.965,4.78,1.8
1.0,2,21,2100,car,992.358,1006.25,-0.021,-0.212,-1.671,5.1,2.1
1.0,3,21,2100,car,1028.596,1006.098,-0.1,-0.426,-1.802,4.68,2.06
1.0,4,21,2100,car,992.417,975.302,0.0,0.0,1.635,4.42,1.79
1.0,5,21,2100,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
1.0,6,21,2100,car,992.824,980.94,0.0,0.0,1.392,4.39,1.69
1.0,8,21,2100,car,1019.816,986.714,11.515,-1.943,-0.167,4.07,1.71
1.0,9,21,2100,car,978.969,999.036,-9.333,1.712,2.96,5.08,1.87
1.0,10,21,2100,car,1020.119,1003.682,0.0,0.0,-2.105,4.96,1.98
1.0,11,21,2100,car,990.168,992.366,11.552,-2.078,-0.178,4.69,1.85
1.0,12,21,2100,car,1017.943,992.158,-5.536,1.092,2.947,4.38,1.85
1.0,13,21,2100,car,962.632,994.709,11.358,-2.591,-0.224,4.73,1.83
1.0,1,22,2200,car,945.043,1004.532,-11.239,2.0,2.965,4.78,1.8
1.0,2,22,2200,car,992.357,1006.229,-0.021,-0.212,-1.67,5.1,2.1
1.0,3,22,2200,car,1028.586,1006.055,-0.1,-0.427,-1.802,4.68,2.06
1.0,4,22,2200,car,992.417,975.302,0.0,0.0,1.635,4.42,1.79
1.0,5,22,2200,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
1.0,6,22,2200,car,992.824,980.94,0.0,0.0,1.392,4.39,1.69
1.0,8,22,2200,car,1020.968,986.519,11.549,-1.958,-0.168,4.07,1.71
1.0,9,22,2200,car,978.035,999.206,-9.34,1.707,2.961,5.08,1.87
1.0,10,22,2200,car,1020.101,1003.656,-0.063,-0.107,-2.106,4.96,1.98
1.0,11,22,2200,car,991.323,992.158,11.566,-2.083,-0.178,4.69,1.85
1.0,12,22,2200,car,1017.389,992.267,-5.629,1.107,2.947,4.38,1.85
1.0,13,22,2200,car,963.768,994.451,11.35,-2.582,-0.224,4.73,1.83
1.0,1,23,2300,car,943.919,1004.732,-11.286,2.005,2.966,4.78,1.8
1.0,2,23,2300,car,992.357,1006.207,-0.021,-0.212,-1.669,5.1,2.1
1.0,3,23,2300,car,1028.575,1006.012,-0.1,-0.425,-1.802,4.68,2.06
1.0,4,23,2300,car,992.417,975.302,0.0,0.0,1.635,4.42,1.79
1.0,5,23,2300,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
1.0,6,23,2300,car,992.824,980.94,0.0,0.0,1.392,4.39,1.69
1.0,8,23,2300,car,1022.122,986.322,11.578,-1.973,-0.169,4.07,1.71
1.0,9,23,2300,car,977.101,999.376,-9.344,1.703,2.961,5.08,1.87
1.0,10,23,2300,car,1020.094,1003.645,-0.08,-0.135,-2.106,4.96,1.98
1.0,11,23,2300,car,992.48,991.949,11.577,-2.089,-0.179,4.69,1.85
1.0,12,23,2300,car,1016.826,992.377,-5.728,1.123,2.948,4.38,1.85
1.0,13,23,2300,car,964.904,994.194,11.339,-2.573,-0.223,4.73,1.83
1.0,1,24,2400,car,942.791,1004.932,-11.326,2.01,2.966,4.78,1.8
1.0,2,24,2400,car,992.357,1006.186,-0.021,-0.211,-1.668,5.1,2.1
1.0,3,24,2400,car,1028.564,1005.97,-0.1,-0.422,-1.803,4.68,2.06
1.0,4,24,2400,car,992.417,975.302,0.0,0.0,1.635,4.42,1.79
1.0,5,24,2400,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
1.0,6,24,2400,car,992.824,980.94,0.0,0.0,1.392,4.39,1.69
1.0,8,24,2400,car,1023.28,986.124,11.604,-1.987,-0.17,4.07,1.71
1.0,9,24,2400,car,976.167,999.545,-9.346,1.698,2.962,5.08,1.87
1.0,10,24,2400,car,1020.086,1003.632,-0.096,-0.162,-2.106,4.96,1.98
1.0,11,24,2400,car,993.637,991.74,11.585,-2.093,-0.179,4.69,1.85
1.0,12,24,2400,car,1016.253,992.489,-5.832,1.14,2.948,4.38,1.85
1.0,13,24,2400,car,966.038,993.937,11.324,-2.565,-0.223,4.73,1.83
1.0,1,25,2500,car,941.658,1005.133,-11.358,2.014,2.966,4.78,1.8
1.0,2,25,2500,car,992.357,1006.165,-0.02,-0.21,-1.667,5.1,2.1
1.0,3,25,2500,car,1028.554,1005.928,-0.099,-0.417,-1.803,4.68,2.06
1.0,4,25,2500,car,992.417,975.302,0.0,0.0,1.635,4.42,1.79
1.0,5,25,2500,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
1.0,6,25,2500,car,992.824,980.94,0.0,0.0,1.392,4.39,1.69
1.0,8,25,2500,car,1024.44,985.924,11.626,-2.001,-0.17,4.07,1.71
1.0,9,25,2500,car,975.232,999.714,-9.346,1.694,2.962,5.08,1.87
1.0,10,25,2500,car,1020.076,1003.616,-0.111,-0.188,-2.107,4.96,1.98
1.0,11,25,2500,car,994.796,991.53,11.59,-2.097,-0.179,4.69,1.85
1.0,12,25,2500,car,1015.67,992.602,-5.942,1.158,2.949,4.38,1.85
1.0,13,25,2500,car,967.17,993.681,11.307,-2.555,-0.222,4.73,1.83
1.0,1,26,2600,car,940.522,1005.334,-11.384,2.017,2.966,4.78,1.8
1.0,2,26,2600,car,992.357,1006.144,-0.02,-0.208,-1.665,5.1,2.1
1.0,3,26,2600,car,1028.543,1005.886,-0.098,-0.41,-1.804,4.68,2.06
1.0,4,26,2600,car,992.417,975.302,0.0,0.0,1.635,4.42,1.79
1.0,5,26,2600,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
1.0,6,26,2600,car,992.824,980.94,0.0,0.0,1.392,4.39,1.69
1.0,8,26,2600,car,1025.602,985.723,11.644,-2.014,-0.171,4.07,1.71
1.0,9,26,2600,car,974.297,999.883,-9.344,1.69,2.963,5.08,1.87
1.0,10,26,2600,car,1020.064,1003.598,-0.126,-0.212,-2.107,4.96,1.98
1.0,11,26,2600,car,995.955,991.32,11.59,-2.1,-0.179,4.69,1.85
1.0,12,26,2600,car,1015.076,992.717,-6.055,1.177,2.95,4.38,1.85
1.0,13,26,2600,car,968.301,993.426,11.286,-2.545,-0.222,4.73,1.83
1.0,1,27,2700,car,939.384,1005.536,-11.402,2.02,2.966,4.78,1.8
