case_id,track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1.0,9,2,200,car,1077.165,941.589,1.5930000000000002,0.036,0.023,4.8,1.89
1.0,10,2,200,car,1131.759,947.775,3.129,0.596,0.188,4.76,1.88
1.0,11,2,200,car,1120.38,945.035,2.1590000000000003,0.37,0.17,4.63,1.97
1.0,12,2,200,car,1088.776,945.961,2.834,0.168,0.059,4.78,1.98
1.0,13,2,200,car,1066.418,942.207,1.843,0.011,0.006,4.63,1.95
1.0,14,2,200,car,1113.267,943.894,2.081,0.413,0.196,4.65,1.82
1.0,15,2,200,car,1071.593,945.934,3.971,0.008,0.002,4.86,1.89
1.0,16,2,200,car,1058.567,942.317,1.585,-0.102,-0.065,4.27,1.81
1.0,17,2,200,car,1058.443,946.179,4.524,-0.226,-0.05,4.53,1.87
1.0,18,2,200,car,1099.589,940.619,0.6809999999999999,0.133,0.193,4.62,1.83
1.0,19,2,200,car,1048.088,943.116,2.097,-0.193,-0.092,5.73,2.1
1.0,20,2,200,car,1091.544,939.45,1.325,0.227,0.17,4.65,1.82
1.0,21,2,200,car,1046.651,946.908,4.185,-0.473,-0.113,4.55,1.95
1.0,22,2,200,car,1037.03,944.963,2.031,-0.336,-0.1639999999999999,4.57,1.93
1.0,23,2,200,car,1035.766,948.548,3.217,-0.498,-0.154,4.72,1.91
1.0,24,2,200,car,1081.919,938.316,2.177,0.21,0.096,4.38,1.79
1.0,25,2,200,car,1071.413,938.076,2.809,-0.057,-0.02,4.85,1.83
1.0,26,2,200,car,1027.915,949.799,2.3280000000000003,-0.436,-0.185,4.55,1.91
1.0,27,2,200,car,1022.669,946.981,2.3480000000000003,-0.496,-0.208,4.17,1.84
1.0,28,2,200,car,1055.789,938.184,4.232,-0.338,-0.08,7.92,2.6
1.0,29,2,200,car,1019.156,951.506,1.531,-0.314,-0.202,4.55,1.92
1.0,30,2,200,car,1011.812,949.46,1.56,-0.383,-0.241,4.46,1.84
1.0,31,2,200,car,1011.219,953.195,1.945,-0.529,-0.265,4.64,1.98
1.0,1,3,300,car,1128.492,950.595,2.5540000000000003,0.403,0.156,4.4,1.87
1.0,2,3,300,car,1104.289,943.804,0.8009999999999999,0.056,0.07,4.42,1.68
1.0,3,3,300,car,1095.164,942.932,0.0,0.0,0.097,4.56,1.75
1.0,4,3,300,car,1137.653,952.307,2.261,0.418,0.183,4.57,1.75
1.0,5,3,300,car,1119.812,948.969,2.312,0.305,0.131,4.98,1.96
1.0,6,3,300,car,1087.368,942.625,0.8009999999999999,0.041,0.051,4.25,1.73
1.0,7,3,300,car,1111.369,948.132,2.325,0.316,0.135,4.53,1.79
1.0,8,3,300,car,1100.579,947.202,1.88,0.155,0.0819999999999999,4.54,1.79
1.0,9,3,300,car,1077.3239999999996,941.597,1.57,0.041,0.026,4.8,1.89
1.0,10,3,300,car,1132.072,947.834,3.077,0.584,0.188,4.76,1.88
1.0,11,3,300,car,1120.596,945.072,2.192,0.376,0.17,4.63,1.97
1.0,12,3,300,car,1089.059,945.98,2.794,0.17,0.061,4.78,1.98
1.0,13,3,300,car,1066.602,942.208,1.834,0.011,0.006,4.63,1.95
1.0,14,3,300,car,1113.475,943.934,2.117,0.42,0.196,4.65,1.82
1.0,15,3,300,car,1071.991,945.935,3.985,0.011,0.003,4.86,1.89
1.0,16,3,300,car,1058.725,942.307,1.575,-0.101,-0.064,4.27,1.81
1.0,17,3,300,car,1058.896,946.16,4.512,-0.214,-0.047,4.53,1.87
1.0,18,3,300,car,1099.657,940.634,0.665,0.131,0.195,4.62,1.83
1.0,19,3,300,car,1048.298,943.099,2.09,-0.19,-0.091,5.73,2.1
1.0,20,3,300,car,1091.6760000000004,939.473,1.265,0.217,0.17,4.65,1.82
1.0,21,3,300,car,1047.069,946.864,4.265,-0.473,-0.11,4.55,1.95
1.0,22,3,300,car,1037.233,944.929,2.016,-0.333,-0.1639999999999999,4.57,1.93
1.0,23,3,300,car,1036.087,948.498,3.327,-0.515,-0.154,4.72,1.91
1.0,24,3,300,car,1082.137,938.34,2.095,0.207,0.098,4.38,1.79
1.0,25,3,300,car,1071.693,938.072,2.733,-0.052,-0.019,4.85,1.83
1.0,26,3,300,car,1028.147,949.756,2.4,-0.448,-0.185,4.55,1.91
1.0,27,3,300,car,1022.904,946.932,2.386,-0.504,-0.208,4.17,1.84
1.0,28,3,300,car,1056.213,938.159,4.154,-0.319,-0.077,7.92,2.6
1.0,29,3,300,car,1019.309,951.475,1.55,-0.318,-0.202,4.55,1.92
1.0,30,3,300,car,1011.968,949.423,1.6130000000000002,-0.394,-0.24,4.46,1.84
1.0,31,3,300,car,1011.414,953.143,1.913,-0.519,-0.265,4.64,1.98
1.0,1,4,400,car,1128.748,950.636,2.541,0.403,0.157,4.4,1.87
1.0,2,4,400,car,1104.369,943.811,0.7659999999999999,0.054,0.07,4.42,1.68
1.0,3,4,400,car,1095.164,942.932,0.0,0.0,0.097,4.56,1.75
1.0,4,4,400,car,1137.879,952.349,2.257,0.418,0.183,4.57,1.75
1.0,5,4,400,car,1120.043,949.0,2.316,0.306,0.131,4.98,1.96
1.0,6,4,400,car,1087.448,942.63,0.71,0.037,0.051,4.25,1.73
1.0,7,4,400,car,1111.602,948.164,2.315,0.315,0.135,4.53,1.79
1.0,8,4,400,car,1100.767,947.216,1.843,0.151,0.0819999999999999,4.54,1.79
1.0,9,4,400,car,1077.481,941.606,1.547,0.046,0.03,4.8,1.89
1.0,10,4,400,car,1132.38,947.891,3.018,0.57,0.187,4.76,1.88
1.0,11,4,400,car,1120.815,945.11,2.228,0.383,0.17,4.63,1.97
1.0,12,4,400,car,1089.339,945.999,2.755,0.172,0.062,4.78,1.98
1.0,13,4,400,car,1066.786,942.21,1.824,0.012,0.006,4.63,1.95
1.0,14,4,400,car,1113.687,943.976,2.152,0.426,0.195,4.65,1.82
1.0,15,4,400,car,1072.389,945.938,3.996,0.014,0.003,4.86,1.89
1.0,16,4,400,car,1058.883,942.298,1.565,-0.1,-0.064,4.27,1.81
1.0,17,4,400,car,1059.347,946.142,4.495,-0.202,-0.045,4.53,1.87
1.0,18,4,400,car,1099.723,940.649,0.644,0.128,0.196,4.62,1.83
1.0,19,4,400,car,1048.508,943.081,2.079,-0.188,-0.09,5.73,2.1
1.0,20,4,400,car,1091.803,939.496,1.208,0.208,0.171,4.65,1.82
1.0,21,4,400,car,1047.496,946.819,4.339,-0.472,-0.108,4.55,1.95
1.0,22,4,400,car,1037.435,944.896,2.002,-0.33,-0.1639999999999999,4.57,1.93
1.0,23,4,400,car,1036.42,948.446,3.4360000000000004,-0.5329999999999999,-0.154,4.72,1.91
1.0,24,4,400,car,1082.346,938.364,2.012,0.203,0.101,4.38,1.79
1.0,25,4,400,car,1071.967,938.069,2.658,-0.047,-0.018,4.85,1.83
1.0,26,4,400,car,1028.388,949.711,2.479,-0.463,-0.184,4.55,1.91
1.0,27,4,400,car,1023.142,946.882,2.422,-0.511,-0.208,4.17,1.84
1.0,28,4,400,car,1056.629,938.136,4.0760000000000005,-0.301,-0.074,7.92,2.6
1.0,29,4,400,car,1019.465,951.443,1.574,-0.3229999999999999,-0.203,4.55,1.92
1.0,30,4,400,car,1012.13,949.385,1.666,-0.405,-0.239,4.46,1.84
1.0,31,4,400,car,1011.605,953.092,1.88,-0.509,-0.264,4.64,1.98
1.0,1,5,500,car,1129.002,950.678,2.527,0.403,0.158,4.4,1.87
1.0,2,5,500,car,1104.445,943.817,0.731,0.052,0.071,4.42,1.68
1.0,3,5,500,car,1095.164,942.932,0.0,0.0,0.097,4.56,1.75
1.0,4,5,500,car,1138.105,952.391,2.256,0.418,0.183,4.57,1.75
1.0,5,5,500,car,1120.275,949.031,2.32,0.307,0.132,4.98,1.96
1.0,6,5,500,car,1087.519,942.634,0.617,0.032,0.052,4.25,1.73
1.0,7,5,500,car,1111.833,948.196,2.305,0.314,0.136,4.53,1.79
1.0,8,5,500,car,1100.951,947.231,1.807,0.147,0.081,4.54,1.79
1.0,9,5,500,car,1077.635,941.616,1.521,0.05,0.033,4.8,1.89
1.0,10,5,500,car,1132.682,947.946,2.9530000000000003,0.555,0.186,4.76,1.88
1.0,11,5,500,car,1121.038,945.149,2.265,0.389,0.17,4.63,1.97
1.0,12,5,500,car,1089.614,946.018,2.717,0.173,0.063,4.78,1.98
1.0,13,5,500,car,1066.968,942.211,1.813,0.011,0.006,4.63,1.95
1.0,14,5,500,car,1113.902,944.018,2.185,0.4320000000000001,0.195,4.65,1.82
1.0,15,5,500,car,1072.789,945.94,4.005,0.017,0.004,4.86,1.89
1.0,16,5,500,car,1059.039,942.288,1.557,-0.098,-0.063,4.27,1.81
1.0,17,5,500,car,1059.797,946.125,4.475,-0.189,-0.042,4.53,1.87
1.0,18,5,500,car,1099.787,940.664,0.617,0.123,0.197,4.62,1.83
1.0,19,5,500,car,1048.716,943.064,2.066,-0.185,-0.089,5.73,2.1
1.0,20,5,500,car,1091.924,939.517,1.153,0.199,0.171,4.65,1.82
1.0,21,5,500,car,1047.93,946.775,4.4060000000000015,-0.468,-0.106,4.55,1.95
1.0,22,5,500,car,1037.635,944.864,1.988,-0.327,-0.163,4.57,1.93
1.0,23,5,500,car,1036.763,948.393,3.542,-0.55,-0.154,4.72,1.91
1.0,24,5,500,car,1082.547,938.387,1.928,0.199,0.103,4.38,1.79
1.0,25,5,500,car,1072.233,938.066,2.583,-0.042,-0.016,4.85,1.83
1.0,26,5,500,car,1028.636,949.666,2.5660000000000003,-0.478,-0.184,4.55,1.91
1.0,27,5,500,car,1023.385,946.832,2.455,-0.517,-0.208,4.17,1.84
1.0,28,5,500,car,1057.037,938.114,3.998,-0.284,-0.071,7.92,2.6
1.0,29,5,500,car,1019.622,951.41,1.6030000000000002,-0.33,-0.203,4.55,1.92
1.0,30,5,500,car,1012.297,949.346,1.7180000000000002,-0.416,-0.237,4.46,1.84
1.0,31,5,500,car,1011.793,953.042,1.847,-0.498,-0.264,4.64,1.98
1.0,32,5,500,car,1009.773,945.648,12.339,-3.097,-0.246,5.86,2.13
1.0,1,6,600,car,1129.254,950.72,2.512,0.403,0.159,4.4,1.87
1.0,2,6,600,car,1104.518,943.822,0.6990000000000001,0.05,0.071,4.42,1.68
1.0,3,6,600,car,1095.164,942.932,0.0,0.0,0.097,4.56,1.75
1.0,4,6,600,car,1138.331,952.433,2.256,0.419,0.184,4.57,1.75
1.0,5,6,600,car,1120.507,949.062,2.323,0.309,0.132,4.98,1.96
1.0,6,6,600,car,1087.581,942.637,0.521,0.027,0.052,4.25,1.73
1.0,7,6,600,car,1112.064,948.227,2.296,0.313,0.135,4.53,1.79
1.0,8,6,600,car,1101.132,947.245,1.773,0.143,0.081,4.54,1.79
1.0,9,6,600,car,1077.787,941.626,1.493,0.054,0.036,4.8,1.89
1.0,10,6,600,car,1132.978,947.999,2.884,0.5379999999999999,0.184,4.76,1.88
1.0,11,6,600,car,1121.265,945.188,2.303,0.396,0.17,4.63,1.97
1.0,12,6,600,car,1089.886,946.037,2.679,0.173,0.065,4.78,1.98
1.0,13,6,600,car,1067.15,942.212,1.801,0.011,0.006,4.63,1.95
1.0,14,6,600,car,1114.121,944.061,2.215,0.4370000000000001,0.195,4.65,1.82
1.0,15,6,600,car,1073.189,945.943,4.012,0.02,0.005,4.86,1.89
1.0,16,6,600,car,1059.195,942.28,1.551,-0.097,-0.062,4.27,1.81
1.0,17,6,600,car,1060.245,946.11,4.453,-0.176,-0.04,4.53,1.87
1.0,18,6,600,car,1099.848,940.678,0.585,0.118,0.199,4.62,1.83
1.0,19,6,600,car,1048.922,943.046,2.051,-0.182,-0.089,5.73,2.1
1.0,20,6,600,car,1092.039,939.537,1.1,0.19,0.171,4.65,1.82
1.0,21,6,600,car,1048.371,946.732,4.466,-0.464,-0.104,4.55,1.95
1.0,22,6,600,car,1037.8339999999996,944.832,1.976,-0.324,-0.162,4.57,1.93
1.0,23,6,600,car,1037.118,948.338,3.645,-0.5660000000000001,-0.154,4.72,1.91
1.0,24,6,600,car,1082.739,938.409,1.843,0.193,0.104,4.38,1.79
1.0,25,6,600,car,1072.491,938.064,2.51,-0.037,-0.015,4.85,1.83
1.0,26,6,600,car,1028.892,949.618,2.66,-0.494,-0.184,4.55,1.91
1.0,27,6,600,car,1023.63,946.781,2.485,-0.522,-0.207,4.17,1.84
1.0,28,6,600,car,1057.437,938.093,3.919,-0.268,-0.068,7.92,2.6
1.0,29,6,600,car,1019.782,951.377,1.636,-0.337,-0.203,4.55,1.92
1.0,30,6,600,car,1012.469,949.307,1.769,-0.426,-0.236,4.46,1.84
1.0,31,6,600,car,1011.978,952.993,1.817,-0.489,-0.263,4.64,1.98
1.0,32,6,600,car,1011.008,945.343,12.35,-3.067,-0.243,5.86,2.13
1.0,1,7,700,car,1129.505,950.761,2.495,0.403,0.16,4.4,1.87
1.0,2,7,700,car,1104.588,943.828,0.67,0.048,0.072,4.42,1.68
1.0,3,7,700,car,1095.164,942.932,0.0,0.0,0.097,4.56,1.75
1.0,5,7,700,car,1120.739,949.094,2.325,0.31,0.132,4.98,1.96
1.0,6,7,700,car,1087.633,942.64,0.423,0.022,0.052,4.25,1.73
1.0,7,7,700,car,1112.294,948.258,2.2880000000000003,0.311,0.135,4.53,1.79
1.0,8,7,700,car,1101.309,947.258,1.74,0.14,0.08,4.54,1.79
1.0,9,7,700,car,1077.936,941.636,1.462,0.058,0.04,4.8,1.89
1.0,10,7,700,car,1133.267,948.051,2.812,0.52,0.183,4.76,1.88
1.0,11,7,700,car,1121.495,945.227,2.343,0.403,0.17,4.63,1.97
1.0,12,7,700,car,1090.153,946.056,2.641,0.174,0.066,4.78,1.98
1.0,13,7,700,car,1067.33,942.213,1.788,0.011,0.006,4.63,1.95
1.0,14,7,700,car,1114.342,944.104,2.242,0.443,0.195,4.65,1.82
1.0,15,7,700,car,1073.59,945.946,4.013999999999999,0.023,0.006,4.86,1.89
1.0,16,7,700,car,1059.35,942.271,1.546,-0.095,-0.062,4.27,1.81
1.0,17,7,700,car,1060.69,946.096,4.43,-0.1639999999999999,-0.037,4.53,1.87
1.0,18,7,700,car,1099.906,940.692,0.547,0.111,0.2,4.62,1.83
1.0,19,7,700,car,1049.128,943.029,2.035,-0.18,-0.088,5.73,2.1
1.0,20,7,700,car,1092.149,939.557,1.047,0.181,0.172,4.65,1.82
1.0,21,7,700,car,1048.818,946.689,4.517,-0.458,-0.101,4.55,1.95
1.0,22,7,700,car,1038.032,944.801,1.966,-0.321,-0.162,4.57,1.93
1.0,23,7,700,car,1037.482,948.281,3.743,-0.583,-0.154,4.72,1.91
1.0,24,7,700,car,1082.923,938.431,1.757,0.187,0.106,4.38,1.79
1.0,25,7,700,car,1072.742,938.062,2.437,-0.032,-0.013,4.85,1.83
1.0,26,7,700,car,1029.159,949.57,2.761,-0.511,-0.183,4.55,1.91
1.0,27,7,700,car,1023.879,946.73,2.512,-0.526,-0.206,4.17,1.84
1.0,28,7,700,car,1057.829,938.073,3.841,-0.254,-0.066,7.92,2.6
1.0,29,7,700,car,1019.946,951.343,1.6740000000000002,-0.345,-0.203,4.55,1.92
1.0,30,7,700,car,1012.646,949.266,1.818,-0.435,-0.235,4.46,1.84
1.0,31,7,700,car,1012.16,952.945,1.79,-0.48,-0.262,4.64,1.98
1.0,32,7,700,car,1012.245,945.042,12.349,-3.03,-0.241,5.86,2.13
1.0,1,8,800,car,1129.755,950.803,2.476,0.402,0.161,4.4,1.87
1.0,2,8,800,car,1104.655,943.833,0.6459999999999999,0.047,0.072,4.42,1.68
1.0,3,8,800,car,1095.164,942.932,0.0,0.0,0.097,4.56,1.75
1.0,5,8,800,car,1120.971,949.125,2.326,0.311,0.133,4.98,1.96
1.0,6,8,800,car,1087.675,942.643,0.324,0.017,0.052,4.25,1.73
1.0,7,8,800,car,1112.523,948.289,2.281,0.31,0.135,4.53,1.79
1.0,8,8,800,car,1101.484,947.271,1.709,0.136,0.08,4.54,1.79
1.0,9,8,800,car,1078.082,941.646,1.426,0.061,0.043,4.8,1.89
1.0,10,8,800,car,1133.549,948.1,2.74,0.502,0.181,4.76,1.88
1.0,11,8,800,car,1121.729,945.268,2.382,0.41,0.17,4.63,1.97
1.0,12,8,800,car,1090.417,946.075,2.603,0.174,0.067,4.78,1.98
1.0,13,8,800,car,1067.509,942.213,1.7719999999999998,0.01,0.006,4.63,1.95
1.0,14,8,800,car,1114.566,944.149,2.266,0.448,0.195,4.65,1.82
1.0,15,8,800,car,1073.992,945.949,4.013,0.027,0.0069999999999999,4.86,1.89
1.0,16,8,800,car,1059.505,942.263,1.544,-0.094,-0.061,4.27,1.81
1.0,17,8,800,car,1061.133,946.083,4.407,-0.152,-0.034,4.53,1.87
1.0,18,8,800,car,1099.961,940.705,0.506,0.103,0.201,4.62,1.83
1.0,19,8,800,car,1049.331,943.012,2.017,-0.177,-0.087,5.73,2.1
1.0,20,8,800,car,1092.253,939.575,0.995,0.173,0.172,4.65,1.82
1.0,21,8,800,car,1049.27,946.646,4.56,-0.451,-0.099,4.55,1.95
1.0,22,8,800,car,1038.229,944.77,1.957,-0.317,-0.161,4.57,1.93
1.0,23,8,800,car,1037.856,948.222,3.838,-0.598,-0.155,4.72,1.91
1.0,24,8,800,car,1083.099,938.452,1.671,0.181,0.108,4.38,1.79
1.0,25,8,800,car,1072.986,938.062,2.363,-0.027,-0.012,4.85,1.83
1.0,26,8,800,car,1029.435,949.52,2.867,-0.529,-0.183,4.55,1.91
1.0,27,8,800,car,1024.131,946.678,2.536,-0.528,-0.205,4.17,1.84
1.0,28,8,800,car,1058.214,938.053,3.762,-0.24,-0.064,7.92,2.6
1.0,29,8,800,car,1020.114,951.308,1.715,-0.354,-0.204,4.55,1.92
1.0,30,8,800,car,1012.828,949.224,1.865,-0.444,-0.234,4.46,1.84
1.0,31,8,800,car,1012.34,952.898,1.766,-0.472,-0.261,4.64,1.98
1.0,32,8,800,car,1013.481,944.744,12.331,-2.986,-0.238,5.86,2.13
1.0,1,9,900,car,1130.002,950.845,2.455,0.402,0.162,4.4,1.87
1.0,2,9,900,car,1104.72,943.839,0.627,0.045,0.072,4.42,1.68
1.0,3,9,900,car,1095.164,942.932,0.0,0.0,0.097,4.56,1.75
1.0,5,9,900,car,1121.204,949.157,2.325,0.312,0.133,4.98,1.96
1.0,6,9,900,car,1087.707,942.645,0.225,0.012,0.053,4.25,1.73
1.0,7,9,900,car,1112.751,948.319,2.275,0.308,0.134,4.53,1.79
1.0,8,9,900,car,1101.655,947.284,1.68,0.133,0.079,4.54,1.79
1.0,9,9,900,car,1078.225,941.656,1.384,0.063,0.046,4.8,1.89
1.0,10,9,900,car,1133.823,948.148,2.669,0.484,0.179,4.76,1.88
1.0,11,9,900,car,1121.967,945.309,2.421,0.416,0.17,4.63,1.97
1.0,12,9,900,car,1090.678,946.094,2.565,0.174,0.068,4.78,1.98
1.0,13,9,900,car,1067.686,942.213,1.754,0.009,0.005,4.63,1.95
1.0,14,9,900,car,1114.793,944.194,2.286,0.452,0.195,4.65,1.82
1.0,15,9,900,car,1074.393,945.953,4.006,0.03,0.0069999999999999,4.86,1.89
1.0,16,9,900,car,1059.66,942.255,1.543,-0.092,-0.06,4.27,1.81
1.0,17,9,900,car,1061.5739999999996,946.072,4.385,-0.14,-0.032,4.53,1.87
1.0,18,9,900,car,1100.011,940.717,0.462,0.095,0.203,4.62,1.83
1.0,19,9,900,car,1049.533,942.995,2.0,-0.174,-0.087,5.73,2.1
1.0,20,9,900,car,1092.353,939.593,0.943,0.1639999999999999,0.172,4.65,1.82
1.0,21,9,900,car,1049.727,946.605,4.596,-0.444,-0.096,4.55,1.95
1.0,22,9,900,car,1038.425,944.74,1.951,-0.314,-0.16,4.57,1.93
1.0,23,9,900,car,1038.24,948.162,3.927,-0.613,-0.155,4.72,1.91
1.0,24,9,900,car,1083.266,938.472,1.585,0.173,0.109,4.38,1.79
1.0,25,9,900,car,1073.222,938.061,2.2880000000000003,-0.022,-0.01,4.85,1.83
1.0,26,9,900,car,1029.722,949.468,2.979,-0.5479999999999999,-0.182,4.55,1.91
1.0,27,9,900,car,1024.384,946.627,2.556,-0.529,-0.204,4.17,1.84
1.0,28,9,900,car,1058.591,938.035,3.683,-0.227,-0.062,7.92,2.6
1.0,29,9,900,car,1020.285,951.273,1.761,-0.364,-0.204,4.55,1.92
1.0,30,9,900,car,1013.015,949.181,1.909,-0.453,-0.233,4.46,1.84
1.0,31,9,900,car,1012.517,952.853,1.747,-0.464,-0.26,4.64,1.98
1.0,32,9,900,car,1014.715,944.452,12.296,-2.934,-0.234,5.86,2.13
1.0,1,10,1000,car,1130.247,950.887,2.432,0.401,0.163,4.4,1.87
1.0,2,10,1000,car,1104.782,943.844,0.617,0.045,0.073,4.42,1.68
1.0,3,10,1000,car,1095.164,942.932,0.0,0.0,0.097,4.56,1.75
1.0,5,10,1000,car,1121.436,949.189,2.322,0.313,0.134,4.98,1.96
1.0,6,10,1000,car,1087.722,942.646,0.0,0.0,0.053,4.25,1.73
1.0,7,10,1000,car,1112.978,948.349,2.27,0.306,0.134,4.53,1.79
1.0,8,10,1000,car,1101.823,947.296,1.653,0.13,0.079,4.54,1.79
1.0,9,10,1000,car,1078.363,941.667,1.337,0.065,0.049,4.8,1.89
1.0,10,10,1000,car,1134.091,948.193,2.6,0.467,0.178,4.76,1.88
1.0,11,10,1000,car,1122.21,945.35,2.46,0.423,0.17,4.63,1.97
1.0,12,10,1000,car,1090.934,946.112,2.527,0.173,0.069,4.78,1.98
1.0,13,10,1000,car,1067.862,942.214,1.732,0.008,0.005,4.63,1.95
1.0,14,10,1000,car,1115.021,944.239,2.302,0.456,0.196,4.65,1.82
1.0,15,10,1000,car,1074.794,945.957,3.994,0.033,0.008,4.86,1.89
1.0,16,10,1000,car,1059.814,942.247,1.545,-0.091,-0.059,4.27,1.81
1.0,17,10,1000,car,1062.013,946.061,4.364,-0.129,-0.03,4.53,1.87
1.0,18,10,1000,car,1100.057,940.728,0.417,0.086,0.204,4.62,1.83
1.0,19,10,1000,car,1049.733,942.978,1.981,-0.172,-0.087,5.73,2.1
1.0,20,10,1000,car,1092.447,939.609,0.89,0.155,0.172,4.65,1.82
1.0,21,10,1000,car,1050.186,946.564,4.624,-0.435,-0.094,4.55,1.95
1.0,22,10,1000,car,1038.62,944.71,1.947,-0.311,-0.159,4.57,1.93
1.0,23,10,1000,car,1038.633,948.101,4.011,-0.628,-0.155,4.72,1.91
1.0,24,10,1000,car,1083.424,938.491,1.501,0.166,0.11,4.38,1.79
1.0,25,10,1000,car,1073.451,938.062,2.213,-0.017,-0.008,4.85,1.83
1.0,26,10,1000,car,1030.02,949.414,3.096,-0.5660000000000001,-0.181,4.55,1.91
1.0,27,10,1000,car,1024.641,946.576,2.572,-0.529,-0.203,4.17,1.84
1.0,28,10,1000,car,1058.9589999999996,938.018,3.602,-0.216,-0.06,7.92,2.6
1.0,29,10,1000,car,1020.461,951.236,1.81,-0.375,-0.204,4.55,1.92
1.0,30,10,1000,car,1013.207,949.137,1.95,-0.461,-0.232,4.46,1.84
1.0,31,10,1000,car,1012.692,952.808,1.732,-0.458,-0.258,4.64,1.98
1.0,32,10,1000,car,1015.947,944.165,12.243,-2.8760000000000003,-0.231,5.86,2.13
1.0,1,11,1100,car,1130.49,950.929,2.408,0.4,0.165,4.4,1.87
1.0,2,11,1100,car,1104.844,943.849,0.617,0.045,0.073,4.42,1.68
1.0,3,11,1100,car,1095.164,942.932,0.0,0.0,0.097,4.56,1.75
1.0,5,11,1100,car,1121.668,949.222,2.316,0.314,0.135,4.98,1.96
1.0,6,11,1100,car,1087.722,942.646,0.0,0.0,0.053,4.25,1.73
1.0,7,11,1100,car,1113.206,948.379,2.267,0.304,0.133,4.53,1.79
1.0,8,11,1100,car,1101.988,947.309,1.628,0.127,0.078,4.54,1.79
1.0,9,11,1100,car,1078.496,941.678,1.284,0.066,0.051,4.8,1.89
1.0,10,11,1100,car,1134.351,948.237,2.536,0.451,0.176,4.76,1.88
1.0,11,11,1100,car,1122.456,945.392,2.498,0.429,0.17,4.63,1.97
1.0,12,11,1100,car,1091.187,946.131,2.49,0.173,0.069,4.78,1.98
1.0,13,11,1100,car,1068.035,942.214,1.706,0.0069999999999999,0.004,4.63,1.95
