case_id,track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1.0,6,4,400,car,978.628,1007.868,-8.931,0.179,3.122,4.08,1.7
1.0,7,4,400,car,989.348,1004.875,-8.524,0.443,3.09,3.94,1.73
1.0,8,4,400,car,998.521,1007.165,-8.046,0.373,3.095,5.99,2.08
1.0,9,4,400,car,1006.682,1003.751,-7.33,0.818,3.031,4.63,1.9
1.0,1,5,500,car,911.319,1006.444,-10.15,0.807,3.062,4.28,1.83
1.0,2,5,500,car,926.479,1005.344,-8.572,0.359,3.1,4.3,1.87
1.0,3,5,500,car,943.805,1005.006,-9.066,-0.03,-3.138,4.63,1.81
1.0,4,5,500,car,953.646,1005.562,-8.736,-0.484,-3.086,4.15,1.8
1.0,5,5,500,car,965.844,1005.718,-9.049,-0.248,-3.114,4.59,1.87
1.0,6,5,500,car,977.735,1007.879,-8.861,0.131,3.127,4.08,1.7
1.0,7,5,500,car,988.496,1004.916,-8.501,0.423,3.092,3.94,1.73
1.0,8,5,500,car,997.716,1007.201,-8.027,0.366,3.096,5.99,2.08
1.0,9,5,500,car,1005.949,1003.831,-7.324,0.805,3.032,4.63,1.9
1.0,1,6,600,car,910.304,1006.525,-10.191,0.813,3.062,4.28,1.83
1.0,2,6,600,car,925.622,1005.384,-8.554,0.384,3.097,4.3,1.87
1.0,3,6,600,car,942.898,1005.004,-9.05,-0.024,-3.139,4.63,1.81
1.0,4,6,600,car,952.772,1005.516,-8.706,-0.464,-3.088,4.15,1.8
1.0,5,6,600,car,964.939,1005.689,-9.014,-0.276,-3.111,4.59,1.87
1.0,6,6,600,car,976.849,1007.885,-8.795,0.082,3.132,4.08,1.7
1.0,7,6,600,car,987.645,1004.956,-8.472,0.404,3.094,3.94,1.73
1.0,8,6,600,car,996.913,1007.236,-8.008,0.36,3.097,5.99,2.08
1.0,9,6,600,car,1005.216,1003.909,-7.322,0.794,3.034,4.63,1.9
1.0,1,7,700,car,909.285,1006.606,-10.232,0.817,3.062,4.28,1.83
1.0,2,7,700,car,924.767,1005.426,-8.54,0.409,3.094,4.3,1.87
1.0,3,7,700,car,941.993,1005.003,-9.035,-0.017,-3.14,4.63,1.81
1.0,4,7,700,car,951.901,1005.472,-8.677,-0.445,-3.09,4.15,1.8
1.0,5,7,700,car,964.038,1005.658,-8.976,-0.299,-3.108,4.59,1.87
1.0,6,7,700,car,975.969,1007.886,-8.736,0.031,3.138,4.08,1.7
1.0,7,7,700,car,986.798,1004.994,-8.435,0.386,3.096,3.94,1.73
1.0,8,7,700,car,996.113,1007.271,-7.99,0.355,3.097,5.99,2.08
1.0,9,7,700,car,1004.484,1003.987,-7.322,0.782,3.035,4.63,1.9
1.0,1,8,800,car,908.262,1006.688,-10.271,0.819,3.062,4.28,1.83
1.0,2,8,800,car,923.913,1005.471,-8.529,0.435,3.091,4.3,1.87
1.0,3,8,800,car,941.09,1005.003,-9.021,-0.006,-3.141,4.63,1.81
1.0,4,8,800,car,951.034,1005.431,-8.649,-0.426,-3.092,4.15,1.8
1.0,5,8,800,car,963.141,1005.625,-8.935,-0.315,-3.106,4.59,1.87
1.0,6,8,800,car,975.096,1007.881,-8.684,-0.021,-3.139,4.08,1.7
1.0,7,8,800,car,985.954,1005.03,-8.392,0.368,3.098,3.94,1.73
1.0,8,8,800,car,995.313,1007.305,-7.974,0.35,3.098,5.99,2.08
1.0,9,8,800,car,1003.751,1004.063,-7.325,0.772,3.037,4.63,1.9
1.0,1,9,900,car,907.234,1006.77,-10.311,0.82,3.062,4.28,1.83
1.0,2,9,900,car,923.06,1005.518,-8.522,0.46,3.088,4.3,1.87
1.0,3,9,900,car,940.187,1005.004,-9.01,0.007,3.141,4.63,1.81
1.0,4,9,900,car,950.169,1005.39,-8.623,-0.408,-3.094,4.15,1.8
1.0,5,9,900,car,962.247,1005.592,-8.892,-0.326,-3.105,4.59,1.87
1.0,6,9,900,car,974.227,1007.871,-8.64,-0.073,-3.133,4.08,1.7
1.0,7,9,900,car,985.115,1005.064,-8.342,0.35,3.1,3.94,1.73
1.0,8,9,900,car,994.516,1007.339,-7.96,0.345,3.098,5.99,2.08
1.0,9,9,900,car,1003.018,1004.138,-7.329,0.762,3.038,4.63,1.9
1.0,1,10,1000,car,906.203,1006.851,-10.351,0.818,3.063,4.28,1.83
1.0,2,10,1000,car,922.208,1005.568,-8.519,0.486,3.085,4.3,1.87
1.0,3,10,1000,car,939.286,1005.007,-9.0,0.025,3.139,4.63,1.81
1.0,4,10,1000,car,949.306,1005.352,-8.599,-0.391,-3.096,4.15,1.8
1.0,5,10,1000,car,961.358,1005.558,-8.846,-0.33,-3.104,4.59,1.87
1.0,6,10,1000,car,973.363,1007.856,-8.602,-0.127,-3.127,4.08,1.7
1.0,7,10,1000,car,984.281,1005.097,-8.288,0.332,3.102,3.94,1.73
1.0,8,10,1000,car,993.72,1007.373,-7.948,0.341,3.099,5.99,2.08
1.0,9,10,1000,car,1002.285,1004.213,-7.334,0.752,3.039,4.63,1.9
1.0,1,11,1100,car,905.168,1006.932,-10.393,0.816,3.063,4.28,1.83
1.0,2,11,1100,car,921.357,1005.62,-8.522,0.512,3.082,4.3,1.87
1.0,3,11,1100,car,938.386,1005.013,-8.993,0.046,3.136,4.63,1.81
1.0,4,11,1100,car,948.446,1005.315,-8.577,-0.376,-3.098,4.15,1.8
1.0,5,11,1100,car,960.473,1005.525,-8.799,-0.328,-3.104,4.59,1.87
1.0,6,11,1100,car,972.503,1007.835,-8.571,-0.181,-3.12,4.08,1.7
1.0,7,11,1100,car,983.452,1005.128,-8.229,0.313,3.104,3.94,1.73
1.0,8,11,1100,car,992.925,1007.406,-7.939,0.336,3.099,5.99,2.08
1.0,9,11,1100,car,1001.552,1004.286,-7.337,0.742,3.041,4.63,1.9
1.0,1,12,1200,car,904.129,1007.013,-10.434,0.813,3.064,4.28,1.83
1.0,2,12,1200,car,920.505,1005.675,-8.53,0.537,3.079,4.3,1.87
1.0,3,12,1200,car,937.487,1005.022,-8.988,0.072,3.134,4.63,1.81
1.0,4,12,1200,car,947.588,1005.279,-8.555,-0.361,-3.099,4.15,1.8
1.0,5,12,1200,car,959.593,1005.494,-8.751,-0.321,-3.105,4.59,1.87
1.0,6,12,1200,car,971.646,1007.809,-8.545,-0.236,-3.114,4.08,1.7
1.0,7,12,1200,car,982.629,1005.156,-8.168,0.295,3.106,3.94,1.73
1.0,8,12,1200,car,992.131,1007.438,-7.931,0.331,3.1,5.99,2.08
1.0,9,12,1200,car,1000.818,1004.358,-7.338,0.733,3.042,4.63,1.9
1.0,1,13,1300,car,903.085,1007.094,-10.475,0.809,3.065,4.28,1.83
1.0,2,13,1300,car,919.652,1005.733,-8.543,0.563,3.076,4.3,1.87
1.0,3,13,1300,car,936.588,1005.033,-8.987,0.101,3.13,4.63,1.81
1.0,4,13,1300,car,946.733,1005.245,-8.535,-0.347,-3.101,4.15,1.8
1.0,5,13,1300,car,958.718,1005.463,-8.702,-0.309,-3.106,4.59,1.87
1.0,6,13,1300,car,970.792,1007.777,-8.522,-0.29,-3.108,4.08,1.7
1.0,7,13,1300,car,981.812,1005.183,-8.105,0.275,3.108,3.94,1.73
1.0,8,13,1300,car,991.338,1007.47,-7.925,0.324,3.101,5.99,2.08
1.0,9,13,1300,car,1000.084,1004.43,-7.337,0.723,3.043,4.63,1.9
1.0,1,14,1400,car,902.038,1007.173,-10.514,0.804,3.065,4.28,1.83
1.0,2,14,1400,car,918.798,1005.793,-8.562,0.589,3.073,4.3,1.87
1.0,3,14,1400,car,935.69,1005.049,-8.989,0.135,3.127,4.63,1.81
1.0,4,14,1400,car,945.879,1005.212,-8.514,-0.333,-3.103,4.15,1.8
1.0,5,14,1400,car,957.848,1005.435,-8.654,-0.293,-3.108,4.59,1.87
1.0,6,14,1400,car,969.94,1007.74,-8.503,-0.343,-3.101,4.08,1.7
1.0,7,14,1400,car,981.001,1005.208,-8.043,0.255,3.11,3.94,1.73
1.0,8,14,1400,car,990.545,1007.5,-7.921,0.316,3.102,5.99,2.08
1.0,9,14,1400,car,999.35,1004.5,-7.333,0.712,3.045,4.63,1.9
1.0,10,14,1400,car,1011.807,1003.29,-7.782,0.746,3.046,4.76,1.96
1.0,1,15,1500,car,900.986,1007.253,-10.55,0.799,3.066,4.28,1.83
1.0,2,15,1500,car,917.942,1005.855,-8.585,0.614,3.07,4.3,1.87
1.0,3,15,1500,car,934.791,1005.068,-8.994,0.172,3.122,4.63,1.81
1.0,4,15,1500,car,945.028,1005.181,-8.492,-0.318,-3.104,4.15,1.8
1.0,5,15,1500,car,956.982,1005.408,-8.605,-0.275,-3.11,4.59,1.87
1.0,6,15,1500,car,969.09,1007.697,-8.484,-0.396,-3.095,4.08,1.7
1.0,7,15,1500,car,980.197,1005.23,-7.982,0.235,3.112,3.94,1.73
1.0,8,15,1500,car,989.753,1007.529,-7.917,0.306,3.103,5.99,2.08
1.0,9,15,1500,car,998.617,1004.57,-7.325,0.701,3.046,4.63,1.9
1.0,10,15,1500,car,1011.029,1003.364,-7.779,0.744,3.046,4.76,1.96
1.0,1,16,1600,car,899.931,1007.332,-10.582,0.794,3.067,4.28,1.83
1.0,2,16,1600,car,917.084,1005.92,-8.613,0.639,3.068,4.3,1.87
1.0,3,16,1600,car,933.892,1005.091,-9.003,0.213,3.118,4.63,1.81
1.0,4,16,1600,car,944.179,1005.152,-8.469,-0.302,-3.106,4.15,1.8
1.0,5,16,1600,car,956.122,1005.383,-8.557,-0.256,-3.112,4.59,1.87
1.0,6,16,1600,car,968.242,1007.65,-8.467,-0.447,-3.089,4.08,1.7
1.0,7,16,1600,car,979.399,1005.251,-7.924,0.214,3.115,3.94,1.73
1.0,8,16,1600,car,988.961,1007.557,-7.914,0.294,3.104,5.99,2.08
1.0,9,16,1600,car,997.884,1004.638,-7.315,0.69,3.048,4.63,1.9
1.0,10,16,1600,car,1010.251,1003.438,-7.765,0.741,3.046,4.76,1.96
1.0,1,17,1700,car,898.873,1007.411,-10.61,0.789,3.067,4.28,1.83
1.0,2,17,1700,car,916.223,1005.987,-8.644,0.663,3.065,4.3,1.87
1.0,3,17,1700,car,932.991,1005.119,-9.015,0.255,3.113,4.63,1.81
1.0,4,17,1700,car,943.332,1005.124,-8.444,-0.284,-3.108,4.15,1.8
1.0,5,17,1700,car,955.266,1005.361,-8.51,-0.236,-3.114,4.59,1.87
1.0,6,17,1700,car,967.396,1007.598,-8.449,-0.497,-3.083,4.08,1.7
1.0,7,17,1700,car,978.606,1005.269,-7.87,0.192,3.117,3.94,1.73
1.0,8,17,1700,car,988.17,1007.582,-7.911,0.279,3.106,5.99,2.08
1.0,9,17,1700,car,997.152,1004.705,-7.303,0.678,3.049,4.63,1.9
1.0,10,17,1700,car,1009.475,1003.512,-7.738,0.736,3.047,4.76,1.96
1.0,1,18,1800,car,897.812,1007.489,-10.632,0.783,3.068,4.28,1.83
1.0,2,18,1800,car,915.358,1006.056,-8.679,0.686,3.063,4.3,1.87
1.0,3,18,1800,car,932.09,1005.151,-9.029,0.3,3.108,4.63,1.81
1.0,4,18,1800,car,942.487,1005.098,-8.419,-0.265,-3.11,4.15,1.8
1.0,5,18,1800,car,954.415,1005.34,-8.463,-0.218,-3.116,4.59,1.87
1.0,6,18,1800,car,966.552,1007.541,-8.431,-0.545,-3.077,4.08,1.7
1.0,7,18,1800,car,977.819,1005.284,-7.82,0.169,3.12,3.94,1.73
1.0,8,18,1800,car,987.379,1007.606,-7.905,0.261,3.109,5.99,2.08
1.0,9,18,1800,car,996.422,1004.771,-7.288,0.666,3.05,4.63,1.9
1.0,10,18,1800,car,1008.701,1003.585,-7.702,0.731,3.047,4.76,1.96
1.0,1,19,1900,car,896.749,1007.566,-10.648,0.777,3.069,4.28,1.83
1.0,2,19,1900,car,914.491,1006.128,-8.716,0.708,3.061,4.3,1.87
1.0,3,19,1900,car,931.187,1005.188,-9.045,0.345,3.103,4.63,1.81
1.0,4,19,1900,car,941.645,1005.075,-8.392,-0.244,-3.113,4.15,1.8
1.0,5,19,1900,car,953.568,1005.32,-8.416,-0.202,-3.118,4.59,1.87
1.0,6,19,1900,car,965.709,1007.479,-8.413,-0.591,-3.071,4.08,1.7
1.0,7,19,1900,car,977.037,1005.297,-7.775,0.145,3.123,3.94,1.73
1.0,8,19,1900,car,986.588,1007.626,-7.898,0.241,3.111,5.99,2.08
1.0,9,19,1900,car,995.693,1004.835,-7.272,0.654,3.052,4.63,1.9
1.0,10,19,1900,car,1007.931,1003.658,-7.661,0.724,3.047,4.76,1.96
1.0,1,20,2000,car,895.684,1007.643,-10.659,0.771,3.069,4.28,1.83
1.0,2,20,2000,car,913.619,1006.201,-8.755,0.728,3.059,4.3,1.87
1.0,3,20,2000,car,930.283,1005.229,-9.062,0.391,3.098,4.63,1.81
1.0,4,20,2000,car,940.806,1005.054,-8.366,-0.22,-3.115,4.15,1.8
1.0,5,20,2000,car,952.727,1005.302,-8.369,-0.189,-3.119,4.59,1.87
1.0,6,20,2000,car,964.868,1007.413,-8.394,-0.636,-3.066,4.08,1.7
1.0,7,20,2000,car,976.26,1005.308,-7.734,0.12,3.126,3.94,1.73
1.0,8,20,2000,car,985.798,1007.645,-7.888,0.217,3.114,5.99,2.08
1.0,9,20,2000,car,994.965,1004.899,-7.255,0.642,3.053,4.63,1.9
1.0,10,20,2000,car,1007.164,1003.73,-7.618,0.717,3.048,4.76,1.96
1.0,11,20,2000,car,1011.9,1006.175,-6.048,0.548,3.051,3.86,1.69
1.0,1,21,2100,car,894.618,1007.719,-10.665,0.765,3.07,4.28,1.83
1.0,2,21,2100,car,912.744,1006.276,-8.796,0.747,3.057,4.3,1.87
1.0,3,21,2100,car,929.377,1005.274,-9.079,0.435,3.094,4.63,1.81
1.0,4,21,2100,car,939.969,1005.036,-8.339,-0.194,-3.118,4.15,1.8
1.0,5,21,2100,car,951.89,1005.284,-8.322,-0.18,-3.12,4.59,1.87
1.0,6,21,2100,car,964.029,1007.343,-8.375,-0.678,-3.061,4.08,1.7
1.0,7,21,2100,car,975.486,1005.316,-7.697,0.093,3.129,3.94,1.73
1.0,8,21,2100,car,985.009,1007.66,-7.875,0.191,3.117,5.99,2.08
1.0,9,21,2100,car,994.24,1004.961,-7.238,0.63,3.055,4.63,1.9
1.0,10,21,2100,car,1006.403,1003.801,-7.577,0.71,3.048,4.76,1.96
1.0,11,21,2100,car,1011.295,1006.229,-6.047,0.542,3.052,3.86,1.69
1.0,1,22,2200,car,893.551,1007.795,-10.667,0.759,3.071,4.28,1.83
1.0,2,22,2200,car,911.864,1006.353,-8.837,0.763,3.055,4.3,1.87
1.0,3,22,2200,car,928.47,1005.324,-9.097,0.478,3.089,4.63,1.81
1.0,4,22,2200,car,939.135,1005.021,-8.314,-0.166,-3.122,4.15,1.8
1.0,5,22,2200,car,951.057,1005.267,-8.275,-0.174,-3.121,4.59,1.87
1.0,6,22,2200,car,963.192,1007.269,-8.355,-0.718,-3.056,4.08,1.7
1.0,7,22,2200,car,974.716,1005.32,-7.663,0.066,3.133,3.94,1.73
1.0,8,22,2200,car,984.221,1007.671,-7.857,0.162,3.121,5.99,2.08
1.0,9,22,2200,car,993.516,1005.022,-7.221,0.619,3.056,4.63,1.9
1.0,10,22,2200,car,1005.645,1003.871,-7.54,0.702,3.049,4.76,1.96
1.0,11,22,2200,car,1010.69,1006.282,-6.039,0.535,3.053,3.86,1.69
1.0,1,23,2300,car,892.484,1007.87,-10.668,0.753,3.071,4.28,1.83
1.0,2,23,2300,car,910.981,1006.43,-8.878,0.777,3.054,4.3,1.87
1.0,3,23,2300,car,927.56,1005.378,-9.113,0.519,3.085,4.63,1.81
1.0,4,23,2300,car,938.304,1005.009,-8.291,-0.135,-3.125,4.15,1.8
1.0,5,23,2300,car,950.23,1005.25,-8.228,-0.173,-3.121,4.59,1.87
1.0,6,23,2300,car,962.357,1007.191,-8.334,-0.755,-3.051,4.08,1.7
1.0,7,23,2300,car,973.95,1005.322,-7.631,0.037,3.137,3.94,1.73
1.0,8,23,2300,car,983.435,1007.679,-7.836,0.13,3.125,5.99,2.08
1.0,9,23,2300,car,992.793,1005.082,-7.203,0.608,3.057,4.63,1.9
1.0,10,23,2300,car,1004.891,1003.94,-7.509,0.694,3.049,4.76,1.96
1.0,11,23,2300,car,1010.086,1006.334,-6.025,0.527,3.054,3.86,1.69
1.0,2,24,2400,car,910.093,1006.509,-8.92,0.788,3.053,4.3,1.87
1.0,3,24,2400,car,926.649,1005.435,-9.127,0.556,3.081,4.63,1.81
1.0,4,24,2400,car,937.474,1005.001,-8.271,-0.102,-3.129,4.15,1.8
1.0,5,24,2400,car,949.407,1005.232,-8.181,-0.174,-3.12,4.59,1.87
1.0,6,24,2400,car,961.525,1007.11,-8.312,-0.79,-3.047,4.08,1.7
1.0,7,24,2400,car,973.187,1005.321,-7.599,0.007,3.141,3.94,1.73
1.0,8,24,2400,car,982.652,1007.683,-7.811,0.095,3.129,5.99,2.08
1.0,9,24,2400,car,992.073,1005.141,-7.184,0.597,3.059,4.63,1.9
1.0,10,24,2400,car,1004.14,1004.009,-7.486,0.685,3.05,4.76,1.96
1.0,11,24,2400,car,1009.483,1006.385,-6.006,0.518,3.056,3.86,1.69
1.0,2,25,2500,car,909.201,1006.589,-8.961,0.798,3.053,4.3,1.87
1.0,3,25,2500,car,925.737,1005.496,-9.139,0.59,3.077,4.63,1.81
1.0,4,25,2500,car,936.647,1004.996,-8.253,-0.068,-3.133,4.15,1.8
1.0,5,25,2500,car,948.589,1005.214,-8.134,-0.178,-3.12,4.59,1.87
1.0,6,25,2500,car,960.694,1007.026,-8.288,-0.822,-3.043,4.08,1.7
1.0,7,25,2500,car,972.427,1005.316,-7.568,-0.025,-3.138,3.94,1.73
1.0,8,25,2500,car,981.87,1007.683,-7.782,0.059,3.134,5.99,2.08
1.0,9,25,2500,car,991.354,1005.2,-7.165,0.588,3.06,4.63,1.9
1.0,10,25,2500,car,1003.391,1004.076,-7.469,0.676,3.051,4.76,1.96
1.0,11,25,2500,car,1008.883,1006.435,-5.987,0.508,3.057,3.86,1.69
1.0,2,26,2600,car,908.305,1006.669,-9.002,0.804,3.052,4.3,1.87
1.0,3,26,2600,car,924.823,1005.559,-9.149,0.62,3.074,4.63,1.81
1.0,4,26,2600,car,935.822,1004.995,-8.24,-0.031,-3.138,4.15,1.8
1.0,5,26,2600,car,947.776,1005.195,-8.089,-0.184,-3.119,4.59,1.87
1.0,6,26,2600,car,959.865,1006.939,-8.263,-0.851,-3.039,4.08,1.7
1.0,7,26,2600,car,971.67,1005.308,-7.536,-0.056,-3.134,3.94,1.73
1.0,8,26,2600,car,981.092,1007.679,-7.749,0.021,3.139,5.99,2.08
1.0,9,26,2600,car,990.638,1005.257,-7.144,0.578,3.061,4.63,1.9
1.0,10,26,2600,car,1002.644,1004.141,-7.46,0.666,3.053,4.76,1.96
1.0,11,26,2600,car,1008.284,1006.484,-5.97,0.499,3.058,3.86,1.69
1.0,2,27,2700,car,907.405,1006.75,-9.042,0.809,3.052,4.3,1.87
1.0,3,27,2700,car,923.909,1005.625,-9.158,0.646,3.071,4.63,1.81
1.0,4,27,2700,car,934.998,1004.997,-8.23,0.007,3.141,4.15,1.8
1.0,5,27,2700,car,946.967,1005.175,-8.045,-0.192,-3.118,4.59,1.87
1.0,6,27,2700,car,959.04,1006.849,-8.234,-0.876,-3.036,4.08,1.7
1.0,7,27,2700,car,970.917,1005.297,-7.504,-0.088,-3.13,3.94,1.73
1.0,8,27,2700,car,980.317,1007.671,-7.714,-0.019,-3.139,5.99,2.08
1.0,9,27,2700,car,989.923,1005.313,-7.123,0.568,3.062,4.63,1.9
1.0,10,27,2700,car,1001.898,1004.206,-7.456,0.655,3.054,4.76,1.96
1.0,11,27,2700,car,1007.687,1006.532,-5.958,0.489,3.06,3.86,1.69
1.0,2,28,2800,car,906.501,1006.83,-9.08,0.811,3.052,4.3,1.87
1.0,3,28,2800,car,922.993,1005.692,-9.167,0.668,3.069,4.63,1.81
1.0,4,28,2800,car,934.175,1005.004,-8.226,0.047,3.136,4.15,1.8
1.0,5,28,2800,car,946.162,1005.154,-8.005,-0.199,-3.117,4.59,1.87
1.0,6,28,2800,car,958.217,1006.758,-8.202,-0.896,-3.033,4.08,1.7
1.0,7,28,2800,car,970.166,1005.283,-7.472,-0.119,-3.126,3.94,1.73
1.0,8,28,2800,car,979.546,1007.658,-7.676,-0.06,-3.134,5.99,2.08
1.0,9,28,2800,car,989.211,1005.368,-7.099,0.558,3.063,4.63,1.9
1.0,10,28,2800,car,1001.152,1004.269,-7.457,0.643,3.056,4.76,1.96
1.0,11,28,2800,car,1007.091,1006.579,-5.952,0.48,3.061,3.86,1.69
1.0,2,29,2900,car,905.593,1006.911,-9.118,0.812,3.053,4.3,1.87
1.0,3,29,2900,car,922.077,1005.762,-9.178,0.688,3.067,4.63,1.81
1.0,4,29,2900,car,933.352,1005.015,-8.226,0.087,3.131,4.15,1.8
1.0,5,29,2900,car,945.362,1005.133,-7.97,-0.205,-3.116,4.59,1.87
1.0,6,29,2900,car,957.397,1006.665,-8.166,-0.912,-3.03,4.08,1.7
1.0,7,29,2900,car,969.419,1005.266,-7.44,-0.15,-3.121,3.94,1.73
1.0,8,29,2900,car,978.778,1007.641,-7.638,-0.102,-3.128,5.99,2.08
1.0,9,29,2900,car,988.501,1005.422,-7.075,0.547,3.064,4.63,1.9
1.0,10,29,2900,car,1000.406,1004.331,-7.462,0.63,3.057,4.76,1.96
1.0,11,29,2900,car,1006.495,1006.626,-5.953,0.472,3.062,3.86,1.69
1.0,2,30,3000,car,904.681,1006.992,-9.154,0.811,3.053,4.3,1.87
1.0,3,30,3000,car,921.159,1005.833,-9.19,0.704,3.065,4.63,1.81
1.0,4,30,3000,car,932.53,1005.03,-8.231,0.129,3.126,4.15,1.8
1.0,5,30,3000,car,944.565,1005.112,-7.941,-0.209,-3.115,4.59,1.87
1.0,6,30,3000,car,956.58,1006.572,-8.125,-0.923,-3.029,4.08,1.7
1.0,7,30,3000,car,968.675,1005.246,-7.41,-0.178,-3.118,3.94,1.73
1.0,8,30,3000,car,978.015,1007.619,-7.599,-0.144,-3.123,5.99,2.08
1.0,9,30,3000,car,987.793,1005.475,-7.049,0.534,3.066,4.63,1.9
1.0,10,30,3000,car,999.66,1004.391,-7.469,0.616,3.059,4.76,1.96
1.0,11,30,3000,car,1005.9,1006.671,-5.959,0.464,3.064,3.86,1.69
1.0,2,31,3100,car,903.765,1007.072,-9.188,0.809,3.054,4.3,1.87
1.0,3,31,3100,car,920.24,1005.905,-9.206,0.718,3.064,4.63,1.81
1.0,4,31,3100,car,931.707,1005.05,-8.24,0.171,3.121,4.15,1.8
1.0,5,31,3100,car,943.771,1005.09,-7.919,-0.21,-3.115,4.59,1.87
1.0,6,31,3100,car,955.768,1006.478,-8.079,-0.928,-3.027,4.08,1.7
1.0,7,31,3100,car,967.935,1005.223,-7.38,-0.205,-3.114,3.94,1.73
1.0,8,31,3100,car,977.255,1007.593,-7.559,-0.187,-3.117,5.99,2.08
1.0,9,31,3100,car,987.088,1005.526,-7.023,0.521,3.068,4.63,1.9
1.0,10,31,3100,car,998.913,1004.45,-7.477,0.601,3.061,4.76,1.96
1.0,11,31,3100,car,1005.304,1006.716,-5.972,0.457,3.065,3.86,1.69
1.0,2,32,3200,car,902.847,1007.152,-9.22,0.806,3.054,4.3,1.87
1.0,3,32,3200,car,919.32,1005.979,-9.225,0.729,3.063,4.63,1.81
1.0,4,32,3200,car,930.883,1005.074,-8.254,0.214,3.116,4.15,1.8
1.0,5,32,3200,car,942.979,1005.07,-7.905,-0.208,-3.115,4.59,1.87
1.0,6,32,3200,car,954.96,1006.385,-8.028,-0.927,-3.027,4.08,1.7
1.0,7,32,3200,car,967.197,1005.198,-7.353,-0.229,-3.11,3.94,1.73
1.0,8,32,3200,car,976.5,1007.562,-7.52,-0.23,-3.111,5.99,2.08
1.0,9,32,3200,car,986.386,1005.576,-6.997,0.505,3.07,4.63,1.9
1.0,10,32,3200,car,998.165,1004.507,-7.485,0.585,3.064,4.76,1.96
1.0,11,32,3200,car,1004.706,1006.76,-5.989,0.45,3.067,3.86,1.69
1.0,2,33,3300,car,901.924,1007.232,-9.248,0.803,3.055,4.3,1.87
1.0,3,33,3300,car,918.397,1006.053,-9.247,0.74,3.062,4.63,1.81
1.0,4,33,3300,car,930.058,1005.101,-8.272,0.256,3.111,4.15,1.8
1.0,5,33,3300,car,942.188,1005.05,-7.898,-0.2,-3.116,4.59,1.87
1.0,6,33,3300,car,954.157,1006.292,-7.973,-0.921,-3.027,4.08,1.7
1.0,7,33,3300,car,966.461,1005.172,-7.328,-0.249,-3.108,3.94,1.73
1.0,8,33,3300,car,975.748,1007.527,-7.481,-0.273,-3.105,5.99,2.08
1.0,9,33,3300,car,985.686,1005.623,-6.971,0.487,3.072,4.63,1.9
